Unnamed: 0,Date,AveragePrice,Total Volume,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags,type,year,region
8,2017-11-05,1.15,250600.37,82955.94,75403.92,1474.13,90766.38,87156.99,3547.7,61.69,conventional,2017,RichmondNorfolk
10,2017-10-22,1.39,206044.77,44086.63,86692.04,1441.14,73824.96,70959.97,2854.93,10.06,conventional,2017,RichmondNorfolk
26,2017-07-02,1.21,257162.16,71544.84,83589.78,2458.8,99568.74,90410.02,2797.05,6361.67,conventional,2017,RichmondNorfolk
38,2017-04-09,1.22,260512.01,81759.61,90074.43,2229.61,86448.36,85939.37,508.99,0.0,conventional,2017,RichmondNorfolk
52,2017-01-01,1.11,240752.75,82444.88,85577.58,5485.61,67244.68,65961.19,1104.32,179.17,conventional,2017,RichmondNorfolk
8,2017-11-05,1.08,176421.06,65571.8,34149.97,209.3,76489.99,69792.75,6641.68,55.56,conventional,2017,Roanoke
17,2017-09-03,1.45,115506.15,27598.89,37446.95,91.48,50368.83,43969.06,5061.79,1337.98,conventional,2017,Roanoke
21,2017-08-06,1.29,124119.9,28072.43,42704.66,168.32,53174.49,48158.96,3335.53,1680.0,conventional,2017,Roanoke
38,2017-04-09,1.26,145899.12,32290.75,47113.7,54.65,66440.02,65146.93,1180.59,112.5,conventional,2017,Roanoke
41,2017-03-19,1.23,141618.19,28859.6,52182.42,79.96,60496.21,59561.05,935.16,0.0,conventional,2017,Roanoke
45,2017-02-19,1.12,141558.76,32841.4,43497.06,69.27,65151.03,64383.7,767.33,0.0,conventional,2017,Roanoke
11,2017-10-15,1.68,342218.56,89884.18,208158.38,800.92,43375.08,42344.65,833.74,196.69,conventional,2017,Sacramento
13,2017-10-01,1.74,318071.39,81753.69,191731.0,927.15,43659.55,41898.82,1572.23,188.5,conventional,2017,Sacramento
14,2017-09-24,1.7,314818.19,89050.27,187831.17,962.78,36973.97,34708.41,2069.24,196.32,conventional,2017,Sacramento
31,2017-05-28,1.55,481635.83,161377.98,265045.66,1129.2,54082.99,51629.16,373.83,2080.0,conventional,2017,Sacramento
45,2017-02-19,1.2,431830.4,126780.19,247569.1,8981.28,48499.83,45747.06,8.93,2743.84,conventional,2017,Sacramento
46,2017-02-12,1.08,423595.21,173371.46,188127.57,9247.17,52849.01,51822.69,186.04,840.28,conventional,2017,Sacramento
2,2017-12-17,0.73,719091.14,147099.59,439224.74,17641.76,115125.05,108179.86,4196.3,2748.89,conventional,2017,SanDiego
3,2017-12-10,1.13,442147.66,156011.73,148747.09,11293.42,126095.42,114750.28,8734.03,2611.11,conventional,2017,SanDiego
4,2017-12-03,1.08,479566.0,186079.0,147995.0,13899.0,131592.0,124045.0,4828.0,2719.0,conventional,2017,SanDiego
11,2017-10-15,1.67,322915.64,101926.07,136483.97,20792.45,63713.15,59356.15,4357.0,0.0,conventional,2017,SanDiego
12,2017-10-08,1.83,314828.77,114286.86,122377.33,21165.55,56999.03,52846.67,4152.36,0.0,conventional,2017,SanDiego
38,2017-04-09,1.22,461063.08,145442.79,128010.28,23321.76,164288.25,160950.36,2652.89,685.0,conventional,2017,SanDiego
12,2017-10-08,1.65,780710.38,118596.49,587792.61,2921.61,71399.67,70491.41,419.54,488.72,conventional,2017,SanFrancisco
19,2017-08-20,2.07,561541.93,147449.96,304989.35,10147.53,98955.09,94445.66,932.19,3577.24,conventional,2017,SanFrancisco
22,2017-07-30,1.3,897443.52,162330.88,657673.84,5039.65,72399.15,67138.82,930.33,4330.0,conventional,2017,SanFrancisco
28,2017-06-18,1.77,660386.27,202024.11,336284.13,16709.19,105368.84,100785.35,1133.49,3450.0,conventional,2017,SanFrancisco
40,2017-03-26,1.79,617981.91,173628.92,349036.6,7123.04,88193.35,81760.29,213.18,6219.88,conventional,2017,SanFrancisco
44,2017-02-26,1.18,891688.67,286807.87,509449.62,14078.74,81352.44,76653.99,988.58,3709.87,conventional,2017,SanFrancisco
3,2017-12-10,1.39,389912.46,85240.97,116349.02,706.43,187616.04,134944.06,51994.82,677.16,conventional,2017,Seattle
4,2017-12-03,1.26,500180.0,113961.0,107904.0,680.0,277636.0,231869.0,45507.0,260.0,conventional,2017,Seattle
21,2017-08-06,1.73,493703.62,124307.99,178899.75,965.93,189529.95,115658.86,73095.04,776.05,conventional,2017,Seattle
23,2017-07-23,1.54,509159.42,110161.26,215252.32,5868.34,177877.5,105736.33,72025.25,115.92,conventional,2017,Seattle
29,2017-06-11,1.21,664560.99,105557.41,169870.98,835.35,388297.25,387996.76,91.45,209.04,conventional,2017,Seattle
1,2017-12-24,1.22,294202.67,133334.86,48531.59,2380.74,109955.48,84037.13,23046.13,2872.22,conventional,2017,SouthCarolina
12,2017-10-08,1.56,316112.15,161942.76,57386.29,1635.25,95147.85,61514.47,33613.17,20.21,conventional,2017,SouthCarolina
21,2017-08-06,1.37,336237.92,128394.5,85339.68,1997.32,120506.42,89592.68,25937.07,4976.67,conventional,2017,SouthCarolina
35,2017-04-30,1.34,429088.02,208521.12,87676.66,2203.03,130687.21,88444.19,38293.89,3949.13,conventional,2017,SouthCarolina
40,2017-03-26,1.41,343469.43,146122.86,75527.35,2188.58,119630.64,91327.88,26397.76,1905.0,conventional,2017,SouthCarolina
50,2017-01-15,1.14,369916.29,167680.27,86901.86,2850.92,112483.24,70024.71,42458.53,0.0,conventional,2017,SouthCarolina
52,2017-01-01,1.0,402162.87,166822.96,105262.07,5223.2,124854.64,57344.89,67509.75,0.0,conventional,2017,SouthCarolina
8,2017-11-05,0.99,5798077.88,2770715.69,1154114.11,24089.18,1849158.9,1127480.34,716953.08,4725.48,conventional,2017,SouthCentral
36,2017-04-23,0.83,7523061.26,3396320.97,1500545.51,27770.0,2598424.78,1675300.95,895408.78,27715.05,conventional,2017,SouthCentral
39,2017-04-02,0.84,6777539.0,3916659.1,1012267.12,24556.67,1824056.11,1494823.82,309395.83,19836.46,conventional,2017,SouthCentral
44,2017-02-26,0.7,6808805.4,4318255.15,822773.31,142658.92,1525118.02,1359306.0,146644.88,19167.14,conventional,2017,SouthCentral
45,2017-02-19,1.14,3178563.0,1648815.38,483659.79,4681.1,1041406.73,695382.17,330922.06,15102.5,conventional,2017,Southeast
50,2017-01-15,1.17,3843139.76,1686737.9,724373.09,5637.4,1426391.37,784077.42,641123.95,1190.0,conventional,2017,Southeast
14,2017-09-24,1.84,54348.48,13393.92,20303.31,124.02,20527.23,13723.75,6762.47,41.01,conventional,2017,Spokane
17,2017-09-03,1.58,75840.73,20808.02,22824.26,102.75,32105.7,24386.21,7714.95,4.54,conventional,2017,Spokane
22,2017-07-30,1.56,75067.88,18393.36,29605.74,88.93,26979.85,16550.54,10298.79,130.52,conventional,2017,Spokane
46,2017-02-12,0.77,110492.2,21706.17,27884.97,42.58,60858.48,44301.52,16496.0,60.96,conventional,2017,Spokane
49,2017-01-22,0.88,113430.5,19006.07,38753.45,153.69,55517.29,49749.97,5680.78,86.54,conventional,2017,Spokane
51,2017-01-08,0.78,144931.3,16655.27,59371.33,68.06,68836.64,61628.87,7043.88,163.89,conventional,2017,Spokane
16,2017-09-10,1.47,197546.49,109797.39,15410.99,55.81,72282.3,61599.32,10532.93,150.05,conventional,2017,StLouis
20,2017-08-13,1.49,169526.52,81583.85,16239.33,251.27,71452.07,60139.12,7179.81,4133.14,conventional,2017,StLouis
28,2017-06-18,1.3,201993.63,76343.74,14887.64,140.98,110621.27,87817.63,20679.07,2124.57,conventional,2017,StLouis
36,2017-04-23,1.51,174613.45,82661.42,23248.85,252.37,68450.81,67084.51,57.89,1308.41,conventional,2017,StLouis
38,2017-04-09,1.27,145196.59,77305.55,12263.89,83.21,55543.94,55522.64,21.3,0.0,conventional,2017,StLouis
51,2017-01-08,1.11,152614.52,65552.6,10274.73,133.06,76654.13,58010.46,18595.06,48.61,conventional,2017,StLouis
1,2017-12-24,1.31,57784.05,2688.4,34404.86,45.22,20645.57,17602.68,3042.89,0.0,conventional,2017,Syracuse
10,2017-10-22,1.51,44004.03,9115.03,23293.35,47.27,11548.38,9164.3,2384.08,0.0,conventional,2017,Syracuse
18,2017-08-27,1.41,63048.42,1316.69,37148.13,13.23,24570.37,23840.35,433.35,296.67,conventional,2017,Syracuse
24,2017-07-16,1.38,69590.82,1077.61,42756.31,906.91,24849.99,22863.54,766.45,1220.0,conventional,2017,Syracuse
25,2017-07-09,1.38,77529.57,1001.92,45176.42,381.6,30969.63,26802.91,1161.72,3005.0,conventional,2017,Syracuse
29,2017-06-11,1.66,58542.16,1072.14,42974.8,113.4,14381.82,9561.81,2500.01,2320.0,conventional,2017,Syracuse
38,2017-04-09,1.61,79779.92,1222.66,46634.37,10.34,31912.55,14344.41,17568.14,0.0,conventional,2017,Syracuse
47,2017-02-05,1.49,104027.11,1216.04,78340.67,44.0,24426.4,24392.2,34.2,0.0,conventional,2017,Syracuse
49,2017-01-22,1.52,79859.72,1341.0,52570.04,16.27,25932.41,24856.47,1075.94,0.0,conventional,2017,Syracuse
2,2017-12-17,1.0,449048.75,288732.84,41565.28,706.31,118044.32,65991.99,52052.33,0.0,conventional,2017,Tampa
4,2017-12-03,1.27,381605.0,249846.0,34029.0,805.0,96925.0,67280.0,29645.0,0.0,conventional,2017,Tampa
5,2017-11-26,1.24,24686675.0,9175316.0,7312239.0,379637.0,7819483.0,5571801.0,2156887.0,90795.0,conventional,2017,TotalUS
25,2017-07-09,1.17,39367336.18,13009944.14,11031218.25,821964.42,14504209.37,11112405.61,3018280.29,373523.47,conventional,2017,TotalUS
10,2017-10-22,1.31,4769138.17,1651832.17,1462327.27,65438.43,1589540.3,1024799.25,563721.25,1019.8,conventional,2017,West
30,2017-06-04,1.07,6927745.15,2425106.14,1176272.52,157620.26,3168746.23,2078712.99,1085987.41,4045.83,conventional,2017,West
35,2017-04-30,0.98,6998582.19,2322426.47,1296721.88,136596.23,3242837.61,2198776.68,1040924.08,3136.85,conventional,2017,West
44,2017-02-26,0.86,6928736.97,2178473.36,1444476.86,130710.99,3175075.76,1944844.66,1227429.31,2801.79,conventional,2017,West
49,2017-01-22,0.82,7876147.38,2831351.41,1718065.83,113570.61,3213159.53,1984947.54,1227056.13,1155.86,conventional,2017,West
18,2017-08-27,1.08,645080.71,432526.95,65673.79,6963.17,139916.8,100976.02,38460.78,480.0,conventional,2017,WestTexNewMexico
3,2018-03-04,1.08,139520.6,12002.12,105069.57,95.62,22353.29,16128.51,5941.45,283.33,conventional,2018,Albany
8,2018-01-28,1.57,93625.03,3101.17,74627.23,55.59,15841.04,11614.79,4159.58,66.67,conventional,2018,Albany
5,2018-02-18,1.04,538448.01,229255.93,30082.73,1325.82,277783.53,198897.13,76224.45,2661.95,conventional,2018,Atlanta
5,2018-02-18,1.42,796515.52,92816.97,487724.44,4694.08,211280.03,206322.72,4030.64,926.67,conventional,2018,BaltimoreWashington
11,2018-01-07,1.5,771313.78,89883.07,466602.79,4167.07,210660.85,189304.53,21356.32,0.0,conventional,2018,BaltimoreWashington
4,2018-02-25,1.23,151330.38,12862.56,69046.27,64.77,69356.78,43442.45,25218.77,695.56,conventional,2018,BuffaloRochester
6,2018-02-11,1.27,151057.53,12749.59,74595.11,84.21,63628.62,41236.05,21391.46,1001.11,conventional,2018,BuffaloRochester
11,2018-01-07,1.5,842141.42,132853.21,475772.58,139314.8,94200.83,85019.84,9161.86,19.13,conventional,2018,Chicago
6,2018-02-11,0.82,218329.7,79239.58,26356.05,2998.74,109735.33,73393.34,34338.97,2003.02,conventional,2018,Columbus
0,2018-03-25,0.73,1803351.21,788734.28,219585.81,6423.31,788607.81,673212.32,94356.41,21039.08,conventional,2018,DallasFtWorth
2,2018-03-11,0.87,1356159.96,688566.31,213463.41,5709.3,448420.94,329344.14,100310.59,18766.21,conventional,2018,DallasFtWorth
11,2018-01-07,0.92,1140210.38,587439.51,258369.66,5543.59,288857.62,183640.29,104915.08,302.25,conventional,2018,DallasFtWorth
6,2018-02-11,0.91,1056054.41,234995.54,251174.58,13754.34,556129.95,86599.13,469530.82,0.0,conventional,2018,Denver
9,2018-01-21,1.16,872673.39,147297.68,233968.98,14834.26,476572.47,101867.53,374703.83,1.11,conventional,2018,Denver
3,2018-03-04,1.18,400047.47,89601.76,41375.29,26105.84,242964.58,216775.85,13655.21,12533.52,conventional,2018,Detroit
8,2018-01-28,1.14,367456.05,80917.0,70055.35,14554.29,201929.41,177720.43,23023.66,1185.32,conventional,2018,Detroit
4,2018-02-25,1.24,281655.48,63582.79,127685.46,166.92,90220.31,78774.1,9426.21,2020.0,conventional,2018,HarrisburgScranton
8,2018-01-28,1.15,299069.36,101247.63,112796.55,129.6,84895.58,84111.58,447.33,336.67,conventional,2018,HarrisburgScranton
7,2018-02-04,1.38,427950.71,11605.62,345582.17,1100.67,69662.25,67967.4,1438.65,256.2,conventional,2018,HartfordSpringfield
9,2018-01-21,1.03,233732.16,62385.12,66055.88,11433.91,93857.25,84064.64,9782.65,9.96,conventional,2018,Indianapolis
1,2018-03-18,1.17,311526.49,76056.35,92588.91,7007.47,135873.76,80016.52,55393.91,463.33,conventional,2018,LasVegas
2,2018-03-11,1.08,117108.97,26859.44,26636.99,263.3,63349.24,46121.81,16452.99,774.44,conventional,2018,Louisville
2,2018-03-11,1.19,888615.09,603091.72,74717.78,2009.9,208795.69,97893.87,110561.82,340.0,conventional,2018,MiamiFtLauderdale
7,2018-02-04,0.8,391780.25,186689.66,15471.74,466.2,189152.65,141976.99,45308.77,1866.89,conventional,2018,Nashville
8,2018-01-28,1.08,314915.09,198062.3,21726.15,2409.57,92717.07,81430.82,10352.92,933.33,conventional,2018,NewOrleansMobile
1,2018-03-18,1.43,1564859.63,73760.49,911098.28,612.78,579388.08,552433.16,24302.69,2652.23,conventional,2018,NewYork
7,2018-02-04,1.28,2959541.38,96084.63,2250967.25,3253.28,609236.22,569361.35,38734.78,1140.09,conventional,2018,NewYork
10,2018-01-14,1.49,4073408.38,282970.7,2558511.27,8555.47,1223370.94,955649.36,267714.63,6.95,conventional,2018,Northeast
8,2018-01-28,1.23,537883.88,90381.5,256525.12,390.07,190587.19,183977.34,6289.85,320.0,conventional,2018,Philadelphia
9,2018-01-21,0.78,1315329.83,613600.56,246703.53,13332.26,441693.48,210780.39,226079.75,4833.34,conventional,2018,PhoenixTucson
0,2018-03-25,1.08,2298609.62,870297.25,765738.57,8214.57,654359.23,603569.13,50091.31,698.79,conventional,2018,Plains
10,2018-01-14,1.25,2033823.81,891358.6,572445.19,6526.08,563493.94,436555.79,126910.37,27.78,conventional,2018,Plains
11,2018-01-07,1.17,2103531.72,1026303.18,570087.19,6096.19,501045.16,384809.96,116197.07,38.13,conventional,2018,Plains
0,2018-03-25,1.06,658169.39,75837.48,304991.92,14300.89,263039.1,166273.14,96427.92,338.04,conventional,2018,Portland
6,2018-02-11,1.25,507333.47,87666.45,146006.56,17712.54,255947.92,156038.59,99378.83,530.5,conventional,2018,Portland
8,2018-01-28,1.34,486679.98,80881.12,152913.11,16678.38,236207.37,142712.01,92874.02,621.34,conventional,2018,Portland
0,2018-03-25,1.24,362959.17,91484.37,120803.28,5307.11,145364.41,139121.67,6242.74,0.0,conventional,2018,RaleighGreensboro
6,2018-02-11,1.1,367903.88,106372.21,91013.42,5010.88,165507.37,156789.32,8718.05,0.0,conventional,2018,RaleighGreensboro
3,2018-03-04,1.14,289118.6,69170.11,83513.89,1792.21,134642.39,115639.95,18714.11,288.33,conventional,2018,RichmondNorfolk
11,2018-01-07,1.35,465108.34,159862.75,247999.0,1045.98,56200.61,49386.35,522.37,6291.89,conventional,2018,Sacramento
8,2018-01-28,1.07,566134.81,168171.75,256042.84,16669.82,125250.4,118366.92,4446.82,2436.66,conventional,2018,SanDiego
11,2018-01-07,1.46,818086.25,209267.23,466935.74,2525.01,139358.27,136440.18,104.56,2813.53,conventional,2018,SanFrancisco
8,2018-01-28,1.27,4199974.24,2420770.45,355406.02,16642.51,1407155.26,901796.49,485922.1,19436.67,conventional,2018,Southeast
8,2018-01-28,1.16,88197.75,25211.46,28636.94,406.68,33942.67,23389.62,10519.31,33.74,conventional,2018,Spokane
1,2018-03-18,1.07,191261.08,90217.1,6557.08,418.97,94067.93,85441.83,8175.36,450.74,conventional,2018,StLouis
2,2018-03-11,1.02,249444.49,119801.0,6013.84,404.77,123224.88,99130.17,19950.02,4144.69,conventional,2018,StLouis
1,2018-03-18,1.05,41386314.12,13707389.51,11061051.69,645380.85,15972492.07,11712807.19,3988101.74,271583.14,conventional,2018,TotalUS
3,2018-03-04,1.07,40741214.05,14439547.46,11289307.37,571747.72,14440611.5,10832907.44,3339214.96,268489.1,conventional,2018,TotalUS
7,2018-02-04,0.87,62505646.52,21620180.9,20445501.03,1066830.22,19373134.37,13384586.8,5719096.61,269450.96,conventional,2018,TotalUS
11,2018-01-07,1.08,6358768.95,2061960.91,1706532.52,108441.55,2481833.97,1175889.89,1291212.75,14731.33,conventional,2018,West
12,2015-10-04,1.98,1145.88,5.74,165.26,0.0,974.88,964.68,10.2,0.0,organic,2015,Albany
24,2015-07-12,2.01,1175.34,34.27,92.17,0.0,1048.9,1048.9,0.0,0.0,organic,2015,Albany
31,2015-05-24,1.93,1628.65,24.09,183.55,0.0,1421.01,1421.01,0.0,0.0,organic,2015,Albany
33,2015-05-10,1.98,2117.48,46.8,523.9,0.0,1546.78,1546.78,0.0,0.0,organic,2015,Albany
0,2015-12-27,1.84,3195.0,1366.31,1652.5,0.0,176.19,103.33,72.86,0.0,organic,2015,Atlanta
7,2015-11-08,1.74,5317.73,1904.89,2047.54,0.0,1365.3,843.33,521.97,0.0,organic,2015,Atlanta
11,2015-10-11,1.75,7279.83,2387.77,3377.79,0.0,1514.27,0.0,1514.27,0.0,organic,2015,Atlanta
13,2015-09-27,2.01,5392.63,2232.51,3021.0,0.0,139.12,0.0,139.12,0.0,organic,2015,Atlanta
44,2015-02-22,1.38,10969.92,1780.63,7973.37,0.0,1215.92,83.33,1132.59,0.0,organic,2015,Atlanta
3,2015-12-06,1.46,9717.55,432.82,4364.69,444.69,4475.35,715.2,3760.15,0.0,organic,2015,BaltimoreWashington
10,2015-10-18,1.54,10215.96,772.28,6014.66,685.19,2743.83,913.31,1830.52,0.0,organic,2015,BaltimoreWashington
22,2015-07-26,1.72,8502.95,3682.42,3166.87,599.98,1053.68,1050.98,2.7,0.0,organic,2015,BaltimoreWashington
40,2015-03-22,1.25,16507.0,10883.75,4512.52,758.37,352.36,352.36,0.0,0.0,organic,2015,BaltimoreWashington
44,2015-02-22,1.19,23920.36,12844.54,5815.13,667.62,4593.07,4593.07,0.0,0.0,organic,2015,BaltimoreWashington
17,2015-08-30,1.47,3103.71,8.98,2789.26,0.0,305.47,76.67,228.8,0.0,organic,2015,Boise
31,2015-05-24,1.97,1274.53,45.07,1108.3,0.0,121.16,100.0,21.16,0.0,organic,2015,Boise
35,2015-04-26,1.36,2154.49,9.05,1579.24,0.0,566.2,203.33,362.87,0.0,organic,2015,Boise
49,2015-01-18,1.44,2973.94,8.83,2513.36,0.0,451.75,143.33,308.42,0.0,organic,2015,Boise
0,2015-12-27,1.48,7986.08,9.65,775.99,39.82,7160.62,7149.89,10.73,0.0,organic,2015,Boston
7,2015-11-08,1.22,7507.69,13.29,486.67,0.0,7007.73,6990.96,16.77,0.0,organic,2015,Boston
13,2015-09-27,2.0,2023.36,15.19,758.31,0.0,1249.86,1249.86,0.0,0.0,organic,2015,Boston
23,2015-07-19,2.05,3388.25,18.63,2152.1,0.0,1217.52,1217.52,0.0,0.0,organic,2015,Boston
24,2015-07-12,2.19,2763.5,19.61,1646.24,0.0,1097.65,1097.65,0.0,0.0,organic,2015,Boston
26,2015-06-28,2.03,3045.1,13.15,1625.69,0.0,1406.26,1406.26,0.0,0.0,organic,2015,Boston
29,2015-06-07,2.0,3641.0,67.78,1199.74,0.0,2373.48,2373.48,0.0,0.0,organic,2015,Boston
37,2015-04-12,1.86,3619.27,44.38,915.97,0.0,2658.92,2658.92,0.0,0.0,organic,2015,Boston
42,2015-03-08,1.91,2566.9,29.07,945.32,0.0,1592.51,1592.51,0.0,0.0,organic,2015,Boston
8,2015-11-01,1.55,2738.24,14.25,92.6,0.0,2631.39,2631.39,0.0,0.0,organic,2015,BuffaloRochester
28,2015-06-14,1.83,3436.93,71.91,137.92,0.0,3227.1,3227.1,0.0,0.0,organic,2015,BuffaloRochester
32,2015-05-17,1.79,5111.52,30.55,196.22,0.0,4884.75,4884.75,0.0,0.0,organic,2015,BuffaloRochester
51,2015-01-04,1.73,379.82,0.0,59.82,0.0,320.0,320.0,0.0,0.0,organic,2015,BuffaloRochester
15,2015-09-13,1.97,95230.68,34760.74,54821.89,0.0,5648.05,5608.05,40.0,0.0,organic,2015,California
21,2015-08-02,1.99,89435.6,26067.67,54133.2,0.0,9234.73,9234.73,0.0,0.0,organic,2015,California
25,2015-07-05,1.67,135522.65,50367.92,74571.56,18.66,10564.51,10564.51,0.0,0.0,organic,2015,California
28,2015-06-14,1.68,116322.44,51607.99,54937.64,43.18,9733.63,9733.63,0.0,0.0,organic,2015,California
31,2015-05-24,1.5,135543.89,60597.97,63560.02,0.0,11385.9,11385.9,0.0,0.0,organic,2015,California
39,2015-03-29,1.53,111423.89,56829.47,44390.86,0.0,10203.56,10203.56,0.0,0.0,organic,2015,California
45,2015-02-15,1.52,116499.36,85444.97,21689.75,0.0,9364.64,9364.64,0.0,0.0,organic,2015,California
2,2015-12-13,1.9,2720.17,321.35,1353.35,527.18,518.29,473.33,44.96,0.0,organic,2015,Charlotte
12,2015-10-04,2.06,3480.18,337.52,1218.57,808.84,1115.25,1115.25,0.0,0.0,organic,2015,Charlotte
21,2015-08-02,2.11,3977.77,358.91,1441.63,1083.55,1093.68,1093.68,0.0,0.0,organic,2015,Charlotte
40,2015-03-22,1.9,4289.1,329.84,1603.42,1221.87,1133.97,1133.97,0.0,0.0,organic,2015,Charlotte
47,2015-02-01,1.93,3557.34,210.49,1244.18,1457.98,644.69,644.69,0.0,0.0,organic,2015,Charlotte
24,2015-07-12,1.66,18945.72,253.02,18087.09,0.0,605.61,566.67,38.94,0.0,organic,2015,Chicago
25,2015-07-05,1.67,19704.96,186.43,18998.53,0.0,520.0,520.0,0.0,0.0,organic,2015,Chicago
35,2015-04-26,1.51,31932.1,920.16,30398.61,0.0,613.33,613.33,0.0,0.0,organic,2015,Chicago
3,2015-12-06,1.48,8656.18,234.08,7004.43,0.0,1417.67,663.33,754.34,0.0,organic,2015,CincinnatiDayton
35,2015-04-26,1.36,16289.6,256.76,13336.25,0.0,2696.59,563.33,2133.26,0.0,organic,2015,CincinnatiDayton
39,2015-03-29,1.27,13809.65,344.26,12693.87,0.0,771.52,690.0,81.52,0.0,organic,2015,CincinnatiDayton
46,2015-02-08,1.24,10351.99,225.93,8949.13,0.0,1176.93,963.33,213.6,0.0,organic,2015,CincinnatiDayton
5,2015-11-22,1.48,3636.86,522.57,2789.25,0.0,325.04,129.01,196.03,0.0,organic,2015,Columbus
11,2015-10-11,1.27,4403.09,463.25,2759.23,0.0,1180.61,349.52,831.09,0.0,organic,2015,Columbus
29,2015-06-07,1.21,6028.43,322.05,2720.68,0.0,2985.7,687.09,2298.61,0.0,organic,2015,Columbus
30,2015-05-31,1.49,5950.91,410.92,3627.94,0.0,1912.05,1138.94,773.11,0.0,organic,2015,Columbus
38,2015-04-05,1.38,5289.64,403.53,2859.4,0.0,2026.71,645.46,1381.25,0.0,organic,2015,Columbus
47,2015-02-01,1.63,4215.96,432.24,2985.02,0.0,798.7,223.33,575.37,0.0,organic,2015,Columbus
3,2015-12-06,1.48,10458.62,5582.56,401.5,0.0,4474.56,4474.56,0.0,0.0,organic,2015,DallasFtWorth
5,2015-11-22,1.46,10812.09,6189.69,271.59,0.0,4350.81,4350.81,0.0,0.0,organic,2015,DallasFtWorth
19,2015-08-16,1.45,13268.55,8229.01,694.8,0.0,4344.74,4334.74,10.0,0.0,organic,2015,DallasFtWorth
25,2015-07-05,1.3,13234.04,10979.75,459.19,0.0,1795.1,1795.1,0.0,0.0,organic,2015,DallasFtWorth
0,2015-12-27,1.43,23728.62,9299.54,2853.98,12.14,11562.96,330.31,11232.65,0.0,organic,2015,Denver
5,2015-11-22,1.39,23094.34,6643.41,5729.32,30.25,10691.36,523.98,10167.38,0.0,organic,2015,Denver
10,2015-10-18,1.3,25827.35,2156.55,5707.23,26.07,17937.5,434.23,17503.27,0.0,organic,2015,Denver
37,2015-04-12,1.42,23701.5,6189.81,4728.75,20.72,12762.22,450.0,12312.22,0.0,organic,2015,Denver
6,2015-11-15,1.84,6564.71,1658.29,4577.75,0.0,328.67,140.0,188.67,0.0,organic,2015,Detroit
24,2015-07-12,1.01,14131.07,481.72,5955.13,0.0,7694.22,436.67,7257.55,0.0,organic,2015,Detroit
29,2015-06-07,1.28,12366.2,750.88,8290.39,0.0,3324.93,1359.77,1965.16,0.0,organic,2015,Detroit
37,2015-04-12,1.72,7736.69,460.89,6496.85,0.0,778.95,357.92,421.03,0.0,organic,2015,Detroit
43,2015-03-01,1.92,7174.35,386.65,5898.07,0.0,889.63,516.67,372.96,0.0,organic,2015,Detroit
51,2015-01-04,1.7,7446.43,361.76,5025.58,0.0,2059.09,746.43,1312.66,0.0,organic,2015,Detroit
4,2015-11-29,1.66,1497.39,808.92,568.47,0.0,120.0,120.0,0.0,0.0,organic,2015,GrandRapids
16,2015-09-06,1.68,2320.11,1050.73,866.05,0.0,403.33,403.33,0.0,0.0,organic,2015,GrandRapids
22,2015-07-26,1.86,1070.6,9.96,793.97,0.0,266.67,266.67,0.0,0.0,organic,2015,GrandRapids
37,2015-04-12,1.86,823.5,0.0,606.83,0.0,216.67,216.67,0.0,0.0,organic,2015,GrandRapids
40,2015-03-22,2.01,683.76,20.54,659.89,0.0,3.33,3.33,0.0,0.0,organic,2015,GrandRapids
48,2015-01-25,2.01,711.52,59.16,572.36,0.0,80.0,80.0,0.0,0.0,organic,2015,GrandRapids
14,2015-09-20,1.68,75306.07,8591.69,60724.74,0.0,5989.64,4811.55,1178.09,0.0,organic,2015,GreatLakes
20,2015-08-09,1.7,84089.07,6759.99,64669.41,7.88,12651.79,9238.64,3413.15,0.0,organic,2015,GreatLakes
25,2015-07-05,1.54,86288.07,3459.78,64726.47,0.0,18101.82,6963.33,11138.49,0.0,organic,2015,GreatLakes
27,2015-06-21,1.62,72563.98,4039.33,57352.16,1.58,11170.91,5417.71,5753.2,0.0,organic,2015,GreatLakes
49,2015-01-18,1.73,57646.9,3941.59,43653.15,0.0,10052.16,6511.7,3540.46,0.0,organic,2015,GreatLakes
51,2015-01-04,1.54,61615.1,3633.93,42963.06,0.0,15018.11,9763.55,5254.56,0.0,organic,2015,GreatLakes
19,2015-08-16,1.88,1721.57,101.04,156.68,7.65,1456.2,1456.2,0.0,0.0,organic,2015,HarrisburgScranton
20,2015-08-09,1.69,3079.23,99.0,160.14,33.3,2786.79,2786.79,0.0,0.0,organic,2015,HarrisburgScranton
34,2015-05-03,1.84,3547.22,38.69,132.65,0.0,3375.88,3375.88,0.0,0.0,organic,2015,HarrisburgScranton
41,2015-03-15,1.72,2403.77,52.73,270.59,0.0,2080.45,2080.45,0.0,0.0,organic,2015,HarrisburgScranton
0,2015-12-27,2.32,5526.5,88.59,3733.01,6.81,1698.09,1619.34,78.75,0.0,organic,2015,HartfordSpringfield
8,2015-11-01,1.96,4177.83,88.45,2399.47,9.72,1680.19,1390.22,289.97,0.0,organic,2015,HartfordSpringfield
15,2015-09-13,2.36,2868.18,49.48,2509.01,2.75,306.94,306.94,0.0,0.0,organic,2015,HartfordSpringfield
38,2015-04-05,2.18,2789.49,99.8,1927.65,2.59,759.45,759.45,0.0,0.0,organic,2015,HartfordSpringfield
